sample_name	Chr	Start	End	cn_2	cn_3	cn_segments	image_path	label	shatterSeek_label	shatterSeek_label_TorF
ICGC_0214	5	98391041.0	178563199.0	10.0	10.0	10.0	D3_page_104_part_3.png	0	0	1
f0a326d2-1f3e-4a5d-bca8-32aaccc52338	13	19719472.0	64497953.0	11.0	11.0	11.0	HC_page_136_part_2.png	1	1	1
RK072	3	144516195.0	181561816.0	4.0	10.0	67.0	LC_page_99_part_4.png	1	1	1
CGP_donor_1199104	21	10850512.0	47974458.0	3.0	9.0	52.0	D4_page_8_part_2.png	0	0	1
ICGC_0498	1	8214142.0	231450770.0	41.0	41.0	41.0	HC_page_184_part_2.png	1	1	1
3e5f451a-5882-4914-ae1a-95c898c2bcca	3	980214.0	174918572.0	9.0	17.0	33.0	D3_page_48_part_4.png	0	0	1
MELA-0009	6	31870943.0	69509422.0	3.0	5.0	47.0	D4_page_53_part_1.png	0	0	1
ICGC_0067	9	73035221.0	139560353.0	13.0	16.0	16.0	HC_page_155_part_4.png	1	1	1
RK107	3	39802700.0	133489711.0	9.0	22.0	40.0	D3_page_63_part_2.png	0	1	0
CPCG0388	3	30946713.0	151480649.0	8.0	14.0	14.0	D3_page_116_part_4.png	0	1	0
CGP_donor_GC00054	19	28404001.0	30805308.0	5.0	5.0	20.0	D3_page_137_part_1.png	0	0	1
RK119	2	152075233.0	182020726.0	6.0	7.0	37.0	LC_page_104_part_1.png	1	1	1
93ed7a2b-b0cb-4a84-871f-5c34a0b6a640	11	6033888.0	105143674.0	15.0	39.0	39.0	HC_page_74_part_4.png	1	1	1
BTCA_donor_C080	12	15005593.0	128406118.0	7.0	18.0	18.0	HC_page_1_part_4.png	1	1	1
324bcba2-f6a4-45a6-807c-215bdffcca21	12	27880056.0	131551013.0	8.0	33.0	48.0	HC_page_52_part_4.png	1	1	1
OCCAMS-ST-033	2	13178329.0	233510064.0	7.0	10.0	18.0	D3_page_46_part_1.png	0	0	1
9d95a65b-e41d-4f93-92d4-99dce29ff40d	3	118944666.0	165998674.0	8.0	11.0	11.0	HC_page_58_part_4.png	1	1	1
0d66bf6c-eed0-4726-bd5b-3bf6d610b4e0	9	524316.0	133004751.0	6.0	8.0	90.0	LC_page_110_part_3.png	1	1	1
CGP_donor_GC00033	8	80936461.0	141686980.0	6.0	7.0	51.0	D3_page_135_part_2.png	0	0	1
OCCAMS-AH-131	6	38358441.0	42273299.0	3.0	3.0	18.0	D4_page_23_part_2.png	0	0	1
d2f2560c-ec80-4fea-9474-c47a2e85ea95	9	2831150.0	134547130.0	4.0	12.0	23.0	D4_page_16_part_3.png	0	0	1
0df573ee-28f0-4244-b434-09e6ca59fbf0	14	33787461.0	97407133.0	5.0	10.0	36.0	LC_page_111_part_2.png	1	1	1
PCSI_0456	18	52279996.0	66883860.0	6.0	11.0	21.0	LC_page_162_part_4.png	1	1	1
f6e1ec78-5ad9-4879-9b7e-262d17b166ad	4	140599465.0	173380457.0	8.0	13.0	13.0	HC_page_65_part_3.png	1	1	1
MELA-0069	2	13198317.0	216809264.0	5.0	8.0	51.0	LC_page_180_part_1.png	1	1	1
ICGC_0215	9	12633334.0	22809044.0	3.0	4.0	15.0	D4_page_49_part_2.png	0	0	1
CPCG0233	4	59417131.0	151727783.0	29.0	29.0	50.0	HC_page_199_part_4.png	1	1	1
RK122	5	1296781.0	85032688.0	4.0	6.0	6.0	D3_page_65_part_3.png	0	0	1
OCCAMS-WG-001	17	20549700.0	75923156.0	6.0	6.0	10.0	LC_page_87_part_3.png	1	1	1
PCSI_0477	17	21709058.0	72004070.0	8.0	14.0	17.0	HC_page_183_part_1.png	1	1	1
CPCG0232	5	54443227.0	122107536.0	9.0	9.0	9.0	HC_page_199_part_1.png	1	1	1
MELA-0173	15	49713725.0	96355825.0	6.0	8.0	31.0	LC_page_182_part_3.png	1	1	1
85400bf1-23e0-4e0f-8df7-f0d108641aee	1	7068840.0	120031293.0	12.0	19.0	42.0	HC_page_252_part_3.png	1	1	1
098acb76-0bf5-44e5-bcae-f919cf5fa5e5	18	1815322.0	75311633.0	9.0	29.0	40.0	D3_page_92_part_3.png	0	0	1
OCCAMS-ZZ-004	13	22419265.0	109068331.0	8.0	15.0	56.0	HC_page_98_part_1.png	1	1	1
RK195	1	5994422.0	74247978.0	4.0	12.0	14.0	LC_page_106_part_4.png	1	1	1
e2aaabd9-f4ba-4763-a28a-c14d46a4bc5d	5	3587780.0	163844373.0	14.0	22.0	22.0	D3_page_145_part_4.png	0	0	1
566792ae-f853-4a47-856d-f02cdcfcb18a	17	25885913.0	74155397.0	5.0	9.0	84.0	LC_page_48_part_2.png	1	1	1
c039014f-821c-43d6-9d3c-914f9c8d98fa	5	30074933.0	152675583.0	21.0	32.0	32.0	HC_page_226_part_4.png	1	1	1
PCSI_0268	1	1109651.0	22405832.0	4.0	5.0	34.0	LC_page_155_part_3.png	1	1	1
CGP_donor_GC00054	11	7783797.0	85700498.0	7.0	7.0	52.0	HC_page_280_part_3.png	1	1	1
f063ddbb-1668-40df-9ec2-b0a23ca2c389	12	60485092.0	69941157.0	4.0	14.0	20.0	LC_page_117_part_2.png	1	1	1
CGP_donor_GC00020	13	50339625.0	114599941.0	4.0	5.0	14.0	D4_page_62_part_1.png	0	0	1
CGP_donor_1337220	11	60734477.0	70720476.0	4.0	6.0	19.0	LC_page_18_part_4.png	1	1	1
RK308	6	4291463.0	102377483.0	21.0	35.0	54.0	HC_page_3_part_3.png	1	1	1
MELA-0064	5	75710.0	38913517.0	5.0	8.0	105.0	LC_page_179_part_1.png	1	1	1
OCCAMS-RS-047	14	21444972.0	103597907.0	9.0	17.0	35.0	D3_page_44_part_3.png	0	1	0
MELA-0223	6	53940949.0	143661562.0	4.0	5.0	14.0	D3_page_129_part_2.png	0	0	1
43abe847-4ba7-466e-8283-5d7b80b999a7	10	44557512.0	95329436.0	4.0	8.0	34.0	LC_page_121_part_4.png	1	1	1
8b5746f9-dbee-40bd-9141-1081960cf286	13	58047889.0	91889039.0	5.0	7.0	57.0	LC_page_207_part_4.png	1	1	1
ICGC_0217	21	14583619.0	47124626.0	8.0	8.0	15.0	HC_page_160_part_3.png	1	1	1
OCCAMS-RS-006	17	50758967.0	64888510.0	5.0	11.0	11.0	LC_page_82_part_3.png	1	1	1
HX25	19	19448037.0	22206921.0	3.0	6.0	14.0	D4_page_31_part_3.png	0	0	1
0d66bf6c-eed0-4726-bd5b-3bf6d610b4e0	12	61686111.0	128942893.0	8.0	8.0	59.0	HC_page_125_part_1.png	1	1	1
CGP_donor_1472394	5	31416901.0	59923452.0	10.0	10.0	10.0	D3_page_13_part_1.png	0	1	0
RK169	14	73252280.0	85449372.0	6.0	6.0	22.0	LC_page_105_part_3.png	1	1	1
8a6d2ce3-cc57-451b-9b07-8263782aa23f	16	4412978.0	88870302.0	7.0	10.0	26.0	D3_page_99_part_4.png	0	0	1
904a8757-e0c5-41ef-b583-c8f170caaac1	7	67027597.0	102763105.0	3.0	5.0	15.0	D4_page_1_part_3.png	0	0	1
ca554128-da9d-4f37-9560-ca083509e01d	14	34967294.0	99710526.0	4.0	4.0	13.0	LC_page_8_part_4.png	1	1	1
ICGC_0009	10	80347920.0	132334500.0	5.0	6.0	31.0	LC_page_138_part_4.png	1	1	1
RK099	4	31313801.0	55741627.0	14.0	14.0	14.0	HC_page_118_part_2.png	1	1	1
CPCG0099	7	48017345.0	154624761.0	6.0	21.0	46.0	LC_page_167_part_2.png	1	1	1
RK224	8	58233490.0	78077286.0	2.0	4.0	19.0	D4_page_33_part_3.png	0	0	1
ICGC_MB110	16	275259.0	87888760.0	9.0	16.0	18.0	HC_page_76_part_4.png	1	1	1
174850b4-5ec2-462b-a890-89bd1716b3c2	3	3791616.0	188605871.0	5.0	10.0	45.0	D4_page_11_part_4.png	0	0	1
MELA-0226	11	2979632.0	83289483.0	6.0	11.0	11.0	LC_page_185_part_1.png	1	1	1
MELA-0003	12	43076099.0	128657837.0	11.0	24.0	377.0	HC_page_230_part_2.png	1	1	1
ICGC_0025	6	17053808.0	162631121.0	10.0	10.0	10.0	D3_page_102_part_4.png	0	0	1
MELA-0003	1	15885881.0	58152236.0	6.0	6.0	160.0	LC_page_175_part_2.png	1	1	1
7dcc809b-e33a-4453-b92a-c00786f48cb0	5	73636560.0	135974128.0	7.0	10.0	18.0	D3_page_98_part_3.png	0	1	0
93ed7a2b-b0cb-4a84-871f-5c34a0b6a640	6	71789357.0	170660594.0	6.0	8.0	27.0	LC_page_68_part_2.png	1	1	1
CGP_donor_1528371	18	23406391.0	41615950.0	3.0	8.0	12.0	D4_page_3_part_4.png	0	0	1
OCCAMS-ZZ-019	5	54890695.0	171491811.0	18.0	25.0	25.0	HC_page_98_part_3.png	1	1	1
MELA-0005	6	8393693.0	111434013.0	6.0	7.0	53.0	LC_page_175_part_3.png	1	1	1
b5f27002-4277-418d-90b0-cc5a2742692e	3	16208743.0	73683673.0	6.0	11.0	13.0	LC_page_199_part_1.png	1	1	1
800d3a17-269f-4d97-94ff-8585f20038d8	11	14627440.0	19120746.0	11.0	29.0	48.0	HC_page_251_part_4.png	1	1	1
RK275	12	86498848.0	132672926.0	6.0	6.0	6.0	LC_page_109_part_3.png	1	1	1
af37d8f0-fea0-47f6-be0a-2fb55a5da5c4	6	6931110.0	166548418.0	20.0	20.0	23.0	D3_page_150_part_2.png	0	0	1
A32-0019_CRUK_PC_0019	2	171308068.0	191866282.0	5.0	7.0	14.0	LC_page_173_part_2.png	1	1	1
CGP_donor_1691208	11	59962284.0	134707313.0	6.0	7.0	47.0	HC_page_23_part_2.png	1	1	1
A21-0096_CRUK_PC_0096	10	9280803.0	129008365.0	39.0	55.0	55.0	HC_page_222_part_4.png	1	1	1
4eac2c98-86d2-4ee6-a1d3-157d013c78dc	X	30289488.0	150390659.0	6.0	18.0	23.0	D4_page_45_part_4.png	0	0	1
b913d254-8307-4b8a-8313-d978e32bb38f	18	31777572.0	39967346.0	5.0	8.0	29.0	D4_page_37_part_4.png	0	0	1
e2aaabd9-f4ba-4763-a28a-c14d46a4bc5d	6	1632693.0	2284818.0	5.0	7.0	11.0	LC_page_210_part_1.png	1	1	1
CPCG0236	4	12833922.0	68421773.0	7.0	11.0	19.0	HC_page_201_part_1.png	1	1	1
1d27253f-b036-44e7-a04d-8da5bbf57419	1	214161940.0	231274267.0	11.0	13.0	62.0	HC_page_50_part_2.png	1	1	1
854e42bc-95b2-4b77-a4b2-ffbd6c28b281	X	70422197.0	98898338.0	7.0	13.0	28.0	HC_page_272_part_3.png	1	1	1
OCCAMS-AH-173	1	24204431.0	234619940.0	10.0	37.0	66.0	HC_page_90_part_2.png	1	1	1
CGP_donor_1437406	21	10753819.0	45129141.0	5.0	6.0	19.0	D4_page_2_part_3.png	0	0	1
0090_CRUK_PC_0090	8	4593970.0	79446086.0	9.0	14.0	16.0	D3_page_118_part_1.png	0	1	0
ICGC_0114	2	28274298.0	38935751.0	11.0	11.0	11.0	HC_page_157_part_4.png	1	1	1
OCCAMS-RS-008	12	1702270.0	74329204.0	5.0	5.0	69.0	LC_page_83_part_2.png	1	1	1
RK067	1	44269676.0	245339193.0	10.0	10.0	224.0	HC_page_114_part_4.png	1	1	1
AOCS-117	20	34757165.0	60260321.0	10.0	10.0	20.0	HC_page_146_part_2.png	1	1	1
CGP_donor_1337225	19	5673576.0	21753985.0	4.0	9.0	22.0	LC_page_19_part_3.png	1	1	1
AOCS-164	8	35352452.0	144225865.0	7.0	16.0	21.0	D3_page_88_part_2.png	0	0	1
0091_CRUK_PC_0091	5	654406.0	92191496.0	21.0	23.0	23.0	HC_page_220_part_3.png	1	1	1
a3de401d-91fe-49a2-bb07-81c1a06506e6	4	92565955.0	127635647.0	8.0	8.0	13.0	HC_page_128_part_3.png	1	1	1
PCSI_0285	17	57949419.0	61791871.0	4.0	8.0	50.0	LC_page_156_part_4.png	1	1	1
CGP_donor_1528364	2	98265301.0	240710956.0	10.0	16.0	81.0	HC_page_16_part_2.png	1	1	1
037c57d1-b4a5-45dc-bda4-0550461d321b	1	51845048.0	55431534.0	4.0	5.0	9.0	D3_page_71_part_2.png	0	0	1
CPCG0263	8	50690802.0	90644745.0	10.0	12.0	15.0	HC_page_205_part_1.png	1	1	1
OCCAMS-RS-024	4	15222955.0	60346330.0	8.0	15.0	28.0	HC_page_93_part_3.png	1	1	1
RK307	8	47769789.0	143083576.0	9.0	13.0	45.0	HC_page_2_part_4.png	1	1	1
ICGC_0392	8	24086553.0	130006493.0	7.0	15.0	54.0	HC_page_162_part_1.png	1	1	1
OCCAMS-AH-196	18	13655503.0	77718608.0	8.0	9.0	92.0	HC_page_90_part_4.png	1	1	1
70e306ee-9584-49d6-81a1-a49d837ab6aa	15	40179423.0	68153782.0	10.0	10.0	94.0	HC_page_100_part_3.png	1	1	1
CGP_donor_1230729	1	52686225.0	58856084.0	4.0	7.0	10.0	LC_page_34_part_1.png	1	1	1
0091_CRUK_PC_0091	12	4404224.0	14760891.0	8.0	8.0	8.0	HC_page_221_part_1.png	1	1	1
4ca13c92-84b4-4edf-842a-b20b7e713415	2	54467990.0	78652935.0	5.0	6.0	16.0	LC_page_122_part_1.png	1	1	1
OCCAMS-AH-174	12	19271132.0	109088102.0	9.0	9.0	16.0	D3_page_41_part_4.png	0	0	1
c039014f-821c-43d6-9d3c-914f9c8d98fa	6	57910476.0	98537020.0	5.0	9.0	9.0	LC_page_174_part_1.png	1	1	1
5a64f7e9-3833-4a3c-962b-13eb3e305c69	9	1710868.0	35411917.0	32.0	34.0	44.0	HC_page_258_part_1.png	1	1	1
CGP_donor_1374616	X	3867520.0	67168967.0	10.0	10.0	26.0	HC_page_36_part_4.png	1	1	1
CGP_donor_1437403	3	137693454.0	187956215.0	11.0	22.0	30.0	HC_page_11_part_1.png	1	1	1
PCSI_0284	20	48853377.0	57995207.0	7.0	13.0	13.0	HC_page_175_part_1.png	1	1	1
CGP_donor_1528364	7	62514967.0	158846143.0	8.0	15.0	274.0	HC_page_17_part_1.png	1	1	1
CGP_donor_1437404	19	29326898.0	57862516.0	14.0	14.0	19.0	HC_page_12_part_4.png	1	1	1
2a84997d-ccee-4f46-bea2-752534f26416	3	4487143.0	195190136.0	11.0	15.0	89.0	D3_page_16_part_2.png	0	0	1
61c655ec-52b5-453f-a6cc-b2aba445b027	8	78610917.0	146172492.0	5.0	7.0	30.0	LC_page_112_part_2.png	1	1	1
5dd69c3e-9a3d-450c-9f10-10b4d6daeeba	1	50713589.0	191622424.0	15.0	15.0	15.0	HC_page_225_part_3.png	1	1	1
PCSI_0044	6	2763282.0	35849850.0	5.0	8.0	18.0	LC_page_147_part_4.png	1	1	1
CGP_donor_1353434	6	104620681.0	144195202.0	5.0	5.0	5.0	D3_page_7_part_3.png	0	0	1
CGP_donor_1230785	1	10186027.0	116894133.0	11.0	15.0	32.0	D3_page_10_part_2.png	0	1	0
854e42bc-95b2-4b77-a4b2-ffbd6c28b281	16	261147.0	88704041.0	11.0	12.0	98.0	HC_page_272_part_1.png	1	1	1
8785012f-f73e-4d68-87cf-1d804af32782	6	1759680.0	160510927.0	10.0	18.0	30.0	D3_page_23_part_1.png	0	0	1
af37d8f0-fea0-47f6-be0a-2fb55a5da5c4	17	35162507.0	78407459.0	8.0	13.0	39.0	HC_page_284_part_1.png	1	1	1
0798dbe2-1914-427c-a2fe-2a865d0d6eda	3	183615477.0	183945373.0	12.0	12.0	12.0	D3_page_35_part_1.png	0	1	0
73f875cb-bcfc-43ba-ab97-4e94caf836d4	2	82362285.0	156575950.0	10.0	10.0	10.0	HC_page_226_part_1.png	1	1	1
CGP_donor_1337226	2	26938396.0	230264706.0	12.0	20.0	86.0	HC_page_30_part_4.png	1	1	1
OCCAMS-RS-008	20	10454766.0	62655650.0	7.0	19.0	30.0	HC_page_93_part_2.png	1	1	1
6dcfc418-ab28-4365-95ea-c1ae254f2341	9	71361828.0	139860149.0	6.0	6.0	36.0	LC_page_94_part_3.png	1	1	1
CGP_donor_1437404	12	54388545.0	79574150.0	3.0	4.0	127.0	HC_page_12_part_3.png	1	1	1
CGP_donor_1528371	6	66519078.0	75032715.0	3.0	4.0	37.0	D4_page_3_part_3.png	0	0	1
a3de401d-91fe-49a2-bb07-81c1a06506e6	11	41318012.0	43840319.0	11.0	11.0	11.0	HC_page_128_part_4.png	1	1	1
a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	2	26459899.0	233537709.0	11.0	14.0	14.0	D3_page_26_part_1.png	0	0	1
RK216	11	94543805.0	123946518.0	6.0	10.0	10.0	LC_page_108_part_2.png	1	1	1
AOCS-061	19	29415891.0	40712326.0	4.0	5.0	34.0	LC_page_129_part_4.png	1	1	1
cc4bd56a-25c5-4c48-b583-ac3aeb778ca6	19	28395079.0	36324916.0	5.0	6.0	11.0	LC_page_115_part_4.png	1	1	1
CGP_donor_1364033	15	31008365.0	57097215.0	5.0	14.0	23.0	LC_page_22_part_3.png	1	1	1
A17-0095_CRUK_PC_0095	X	6702691.0	131010344.0	13.0	22.0	22.0	D3_page_124_part_1.png	0	0	1
CGP_donor_1397262	12	30388748.0	78339897.0	3.0	5.0	64.0	D4_page_7_part_2.png	0	0	1
d8e9ea52-ff28-4626-baa3-71350fd53ddf	13	19541475.0	97747877.0	5.0	5.0	22.0	LC_page_74_part_1.png	1	1	1
de7b7cac-f094-4d59-8651-e991e34ea093	7	43019383.0	45110155.0	7.0	7.0	13.0	HC_page_75_part_4.png	1	1	1
OCCAMS-AH-064	16	8170195.0	89798592.0	5.0	8.0	35.0	LC_page_76_part_3.png	1	1	1
PCSI_0324	5	43481679.0	126819152.0	10.0	10.0	10.0	HC_page_177_part_3.png	1	1	1
ITNET-0968	18	12732238.0	76910328.0	15.0	15.0	15.0	HC_page_186_part_1.png	1	1	1
CGP_donor_1232859	11	68987281.0	88452236.0	4.0	8.0	82.0	LC_page_16_part_3.png	1	1	1
PCSI_0300	19	29270995.0	48823894.0	7.0	7.0	21.0	HC_page_176_part_3.png	1	1	1
800d3a17-269f-4d97-94ff-8585f20038d8	4	58983388.0	104017952.0	8.0	9.0	29.0	HC_page_251_part_2.png	1	1	1
ad6c9d09-2c03-4786-a72d-dd2aa5f603d4	18	1261751.0	15359143.0	8.0	32.0	37.0	HC_page_99_part_1.png	1	1	1
AOCS-142	7	978895.0	144549792.0	6.0	15.0	27.0	D4_page_43_part_1.png	0	0	1
8a6d2ce3-cc57-451b-9b07-8263782aa23f	21	18052703.0	29183847.0	11.0	15.0	15.0	HC_page_151_part_3.png	1	1	1
CPCG0154	12	41871673.0	107239693.0	11.0	19.0	19.0	HC_page_193_part_1.png	1	1	1
PCSI_0274	12	47428310.0	76942994.0	7.0	10.0	10.0	HC_page_173_part_4.png	1	1	1
ITNET-1266	11	67900950.0	116481177.0	17.0	17.0	17.0	HC_page_184_part_4.png	1	1	1
5c984433-33cf-42fc-b3ba-511efcdcab19	9	20593576.0	38007522.0	5.0	11.0	11.0	LC_page_67_part_3.png	1	1	1
0aecac64-5982-4d76-8f31-958f6a00951d	2	9254169.0	220466625.0	7.0	11.0	23.0	D3_page_137_part_2.png	0	0	1
b43e41af-1d82-4b5f-b8f1-add0510e6b86	17	26793465.0	79998471.0	4.0	7.0	64.0	LC_page_55_part_4.png	1	1	1
CGP_donor_1437406	12	4757456.0	129380238.0	4.0	5.0	551.0	HC_page_13_part_3.png	1	1	1
a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	11	10547187.0	101046437.0	5.0	15.0	78.0	LC_page_55_part_1.png	1	1	1
A24-0021_CRUK_PC_0021	3	12152327.0	178682467.0	7.0	13.0	26.0	HC_page_223_part_2.png	1	1	1
CGP_donor_1691133	8	54201065.0	139568174.0	8.0	19.0	23.0	HC_page_19_part_4.png	1	1	1
CPCG0372	1	10695500.0	119824570.0	7.0	7.0	7.0	HC_page_210_part_4.png	1	1	1
c52abac9-07da-4b3d-bf8a-2161cacf9682	3	17621629.0	171986122.0	7.0	12.0	12.0	D3_page_59_part_4.png	0	0	1
CGP_donor_1199104	5	77648424.0	175567950.0	6.0	9.0	9.0	LC_page_30_part_1.png	1	1	1
17c1d42c-cb84-4655-a4cd-b54bae17ecaf	8	2456699.0	67762073.0	12.0	22.0	24.0	HC_page_50_part_1.png	1	1	1
8cf54607-01ce-42b0-9bd9-8627edd9f3b7	13	22850041.0	105164539.0	5.0	5.0	23.0	D4_page_14_part_2.png	0	0	1
3acd8328-76f7-4f43-9660-394b95748c3d	8	9194649.0	67046989.0	9.0	9.0	9.0	HC_page_224_part_3.png	1	1	1
0072_CRUK_PC_0072	12	38382189.0	133229840.0	17.0	17.0	17.0	HC_page_217_part_3.png	1	1	1
AOCS-065	2	42549921.0	220375355.0	12.0	16.0	16.0	D3_page_78_part_3.png	0	0	1
944a102f-3475-45aa-9e30-4b92d1449f00	3	104698386.0	197525118.0	8.0	14.0	40.0	HC_page_283_part_4.png	1	1	1
8785012f-f73e-4d68-87cf-1d804af32782	21	38958060.0	45893770.0	4.0	6.0	8.0	LC_page_51_part_3.png	1	1	1
A21-0096_CRUK_PC_0096	8	38045408.0	103847169.0	14.0	19.0	87.0	HC_page_222_part_3.png	1	1	1
53886143-c1c6-40e9-88e6-e4e5e0271fc8	19	27822952.0	53535690.0	5.0	7.0	24.0	LC_page_46_part_4.png	1	1	1
210726bd-db19-48ae-9a3d-e6ac44480e85	5	1296282.0	31464643.0	7.0	7.0	24.0	HC_page_246_part_1.png	1	1	1
1ca3c5e0-32b0-4467-8ec0-ca212e35d2b3	11	17850371.0	130169015.0	5.0	7.0	56.0	D3_page_138_part_3.png	0	0	1
RK237	1	12167222.0	154761279.0	7.0	14.0	38.0	HC_page_123_part_1.png	1	1	1
4eac2c98-86d2-4ee6-a1d3-157d013c78dc	2	12447905.0	234169661.0	5.0	7.0	7.0	D4_page_44_part_4.png	0	0	1
5a64f7e9-3833-4a3c-962b-13eb3e305c69	2	3363332.0	238409727.0	32.0	39.0	39.0	HC_page_257_part_3.png	1	1	1
ICGC_0535	18	896558.0	21110916.0	4.0	7.0	18.0	LC_page_146_part_2.png	1	1	1
CGP_donor_1232859	12	50134439.0	83407108.0	5.0	9.0	18.0	LC_page_16_part_4.png	1	1	1
CGP_donor_1437406	3	8793061.0	39393867.0	11.0	11.0	11.0	HC_page_13_part_1.png	1	1	1
OCCAMS-ST-029	9	18394399.0	139562954.0	11.0	11.0	73.0	HC_page_97_part_1.png	1	1	1
CGP_donor_1199129	12	1812499.0	12002882.0	5.0	17.0	17.0	LC_page_31_part_1.png	1	1	1
d8eac750-9daf-4465-b672-9e31fd369057	3	66947406.0	89593615.0	4.0	6.0	11.0	D3_page_131_part_4.png	0	0	1
CGP_donor_1691213	12	38831735.0	119704559.0	5.0	8.0	232.0	HC_page_25_part_3.png	1	1	1
bad34c92-1e64-4187-a0b4-061105fd13ba	12	50347854.0	124093363.0	5.0	7.0	11.0	D4_page_66_part_3.png	0	0	1
MELA-0070	20	37323724.0	59336022.0	10.0	11.0	21.0	HC_page_236_part_4.png	1	1	1
CPCG0342	10	46999321.0	113799131.0	7.0	12.0	12.0	HC_page_207_part_4.png	1	1	1
CPCG0350	8	20040649.0	42029377.0	14.0	16.0	16.0	HC_page_208_part_1.png	1	1	1
C0012	10	4199382.0	60236974.0	19.0	31.0	34.0	HC_page_102_part_2.png	1	1	1
MELA-0067	6	26830084.0	55474034.0	8.0	11.0	22.0	HC_page_235_part_1.png	1	1	1
MELA-0203	6	44528437.0	168230895.0	11.0	14.0	14.0	HC_page_241_part_1.png	1	1	1
PCSI_0230	7	38154775.0	158410033.0	13.0	32.0	52.0	HC_page_172_part_2.png	1	1	1
PCSI_0023	2	14191317.0	219852324.0	8.0	8.0	8.0	D3_page_105_part_4.png	0	0	1
PCSI_0082	12	10809610.0	87566605.0	4.0	6.0	19.0	LC_page_149_part_4.png	1	1	1
3acd8328-76f7-4f43-9660-394b95748c3d	17	10827228.0	11022986.0	12.0	12.0	12.0	HC_page_224_part_4.png	1	1	1
4ca13c92-84b4-4edf-842a-b20b7e713415	8	24315943.0	122822158.0	7.0	11.0	13.0	HC_page_133_part_1.png	1	1	1
OCCAMS-AH-182	4	74456231.0	153507115.0	4.0	10.0	41.0	LC_page_81_part_3.png	1	1	1
ICGC_0420	12	27339007.0	85847160.0	10.0	19.0	19.0	HC_page_163_part_4.png	1	1	1
97831d28-ab41-4c18-bfc2-c4c6bc757d13	17	18917497.0	78501499.0	4.0	9.0	46.0	LC_page_113_part_2.png	1	1	1
PCSI_0287	9	12263449.0	31719162.0	7.0	7.0	7.0	HC_page_175_part_3.png	1	1	1
MELA-0223	22	25575062.0	40335606.0	11.0	11.0	11.0	HC_page_241_part_2.png	1	1	1
CGP_donor_1691147	8	121801782.0	134076197.0	9.0	9.0	9.0	HC_page_21_part_2.png	1	1	1
CGP_donor_1347751	18	20621968.0	77903678.0	11.0	16.0	16.0	HC_page_33_part_3.png	1	1	1
CGP_donor_GC00033	2	120552045.0	179365153.0	11.0	12.0	12.0	D3_page_135_part_1.png	0	1	0
HX32	1	8099405.0	215842951.0	10.0	18.0	20.0	D3_page_61_part_2.png	0	0	1
0bc5744c-5fa3-45bb-87d0-70a02068b392	12	6603538.0	25009802.0	9.0	13.0	14.0	HC_page_49_part_1.png	1	1	1
CGP_donor_1691133	5	49680325.0	176939873.0	8.0	12.0	20.0	HC_page_19_part_3.png	1	1	1
ea0e5ae7-1f15-4504-aea3-efd1f6733304	12	8047626.0	76351792.0	6.0	7.0	250.0	HC_page_278_part_1.png	1	1	1
CGP_donor_GC00008	5	35107612.0	41952066.0	5.0	9.0	48.0	LC_page_200_part_4.png	1	1	1
8cf54607-01ce-42b0-9bd9-8627edd9f3b7	21	35999819.0	47786448.0	5.0	5.0	54.0	LC_page_52_part_4.png	1	1	1
MELA-0168	22	17962914.0	29759005.0	6.0	11.0	15.0	LC_page_182_part_2.png	1	1	1
CPCG0412	11	30685891.0	119565687.0	16.0	19.0	19.0	HC_page_215_part_1.png	1	1	1
05506f4c-e701-4a9d-ae06-97f066aade43	21	18301501.0	38211721.0	12.0	12.0	12.0	D3_page_14_part_3.png	0	0	1
PCSI_0281	18	18569763.0	26413726.0	4.0	6.0	22.0	LC_page_156_part_2.png	1	1	1
CGP_donor_1397278	8	36028735.0	142305374.0	6.0	12.0	72.0	LC_page_25_part_1.png	1	1	1
CPCG0413	5	28572732.0	82901949.0	23.0	27.0	27.0	HC_page_215_part_2.png	1	1	1
dfa15fbe-bb14-40ce-afc6-70694112e3e2	8	882836.0	39730717.0	5.0	7.0	12.0	LC_page_96_part_3.png	1	1	1
OCCAMS-AH-143	9	9270942.0	115069668.0	8.0	13.0	23.0	D3_page_40_part_4.png	0	0	1
HX32	19	1285753.0	47756167.0	14.0	14.0	14.0	D3_page_61_part_4.png	0	0	1
CGP_donor_1364033	10	74137063.0	96621191.0	5.0	5.0	56.0	LC_page_21_part_4.png	1	1	1
1174f6e4-ffbe-4e59-a000-8d861c968369	3	95813661.0	124485880.0	6.0	10.0	94.0	LC_page_42_part_3.png	1	1	1
d2f2560c-ec80-4fea-9474-c47a2e85ea95	2	6059598.0	203121904.0	6.0	9.0	35.0	D3_page_29_part_3.png	0	0	1
AOCS-111	21	17237944.0	40394460.0	11.0	16.0	16.0	HC_page_145_part_2.png	1	1	1
5b7e557a-6aee-4077-b3cd-c96179e643ae	21	15908074.0	46609729.0	8.0	8.0	8.0	D3_page_141_part_3.png	0	0	1
OCCAMS-AH-136	16	47562340.0	57689371.0	16.0	16.0	16.0	HC_page_90_part_1.png	1	1	1
AOCS-128	20	11284294.0	25291268.0	8.0	9.0	9.0	D3_page_85_part_4.png	0	1	0
