sample_name	Chr	Start	End	cn_2	cn_3	cn_segments	image_path	label	shatterSeek_label	shatterSeek_label_TorF
CGP_donor_GC00037	12	20006408	108461993	5	8	13	LC_page_202_part_4.png	1	1	1
440375d7-cdcd-418a-8992-0a8ca42d290d	15	25612423	95231017	13	16	30	D3_page_54_part_1.png	0	0	1
73f875cb-bcfc-43ba-ab97-4e94caf836d4	3	20035036	181045916	9	9	9	D3_page_124_part_4.png	0	1	0
TCGA-OR-A5J7	15	41383976	90681711	3	5	7	TCGA-OR-A5J7_chr15_SV_plot.png	0	0	1
797a71ee-372d-41e5-aeee-5ab3c4661110	13	21033268	104354353	10	27	41	HC_page_6_part_2.png	1	1	1
AOCS-165	5	56289678	56503515	4	4	4	D3_page_88_part_3.png	0	0	1
CGP_donor_1451426	17	17901920	60667439	6	11	37	LC_page_62_part_3.png	1	1	1
CPCG0372	20	20333170	56648940	11	11	11	HC_page_211_part_1.png	1	1	1
CGP_donor_1691213	17	11128144	68285285	4	10	98	LC_page_15_part_3.png	1	1	1
0dca98b0-f43e-45b6-9a02-00092c78678c	22	30225731	42768139	7	12	12	D3_page_15_part_1.png	0	0	1
OCCAMS-ZZ-009	12	15448042	117609293	6	10	110	LC_page_89_part_1.png	1	1	1
AOCS-096	17	6837884	79840758	6	9	22	LC_page_131_part_1.png	1	1	1
5ed024e8-d05e-4c65-9441-eda9930ccc82	13	27374782	90659951	5	5	14	LC_page_49_part_1.png	1	1	1
1388bba1-02ba-40df-93e5-c3d58b7bbae0	1	32651575	117559110	53	53	53	HC_page_84_part_2.png	1	1	1
0077_CRUK_PC_0077	4	32778170	136168076	16	28	28	HC_page_218_part_1.png	1	1	1
CPCG0183	16	63407336	87039387	14	14	14	HC_page_194_part_2.png	1	1	1
0aecac64-5982-4d76-8f31-958f6a00951d	3	4802945	186280725	12	20	31	D3_page_137_part_3.png	0	0	1
CPCG0392	5	44374104	175313675	25	69	69	HC_page_212_part_4.png	1	1	1
TCGA-DK-A1AD	1	152571250	163355716	3	4	18	TCGA-DK-A1AD_chr1_SV_plot.png	1	0	0
be73fde2-d843-426b-9306-a02d3f2a754b	7	10477885	62019633	13	13	32	HC_page_254_part_2.png	1	1	1
RK107	2	2119500	211577974	9	9	50	D3_page_63_part_1.png	0	0	1
c20682a1-f340-430d-99f9-077fe093ed19	3	138369667	192817448	5	7	34	LC_page_192_part_2.png	1	1	1
CPCG0340	6	18322627	152548190	22	22	22	HC_page_207_part_3.png	1	1	1
TCGA-NH-A50U	2	535325	208518678	3	5	5	TCGA-NH-A50U_chr2_SV_plot.png	0	0	1
35cb7841-9b09-465a-90c5-e3b8a9faad49	5	78381	54831894	5	10	109	LC_page_112_part_1.png	1	1	1
457cca7c-a8b4-414e-a3c0-7fccf0ee2034	8	41016513	53511362	5	5	5	D3_page_54_part_4.png	0	0	1
7dcc809b-e33a-4453-b92a-c00786f48cb0	2	100265270	222653043	9	12	60	D3_page_98_part_1.png	0	1	0
8da3103e-3e6c-4176-a583-d5fe5e60601e	14	98609565	99894680	10	10	10	HC_page_74_part_3.png	1	1	1
EOPC-041	2	20591505	103430435	5	9	25	LC_page_165_part_4.png	1	1	1
CGP_donor_1199131	19	831618	58208210	5	5	34	LC_page_31_part_3.png	1	1	1
CGP_donor_1472394	4	19561889	181450628	7	23	23	D3_page_12_part_4.png	0	0	1
OCCAMS-RS-047	18	19478394	72412983	13	14	17	D3_page_45_part_1.png	0	0	1
CPCG0128	4	18477094	35223917	14	14	14	D3_page_113_part_2.png	0	1	0
CPCG0047	21	39834144	44199722	5	5	5	LC_page_166_part_4.png	1	1	1
A10-0015_CRUK_PC_0015	9	1409842	138981764	23	23	23	D3_page_119_part_3.png	0	0	1
OCCAMS-AH-039	3	60184941	60611121	7	8	8	D3_page_39_part_1.png	0	0	1
566792ae-f853-4a47-856d-f02cdcfcb18a	22	22420637	33518317	8	10	10	HC_page_54_part_4.png	1	1	1
2a84997d-ccee-4f46-bea2-752534f26416	9	38002140	140385138	21	29	73	HC_page_51_part_4.png	1	1	1
AOCS-084	8	124079382	137843454	5	7	32	LC_page_130_part_3.png	1	1	1
e4fc0909-f284-4471-866d-d8967b6adcbc	X	4881574	145429683	8	14	38	D3_page_33_part_3.png	0	0	1
A32-0019_CRUK_PC_0019	3	32985863	156750377	5	12	12	LC_page_173_part_3.png	1	1	1
af37d8f0-fea0-47f6-be0a-2fb55a5da5c4	17	35162507	78407459	8	13	39	HC_page_284_part_1.png	1	1	1
A12-0020_CRUK_PC_0020	3	7099331	154439230	17	17	17	HC_page_221_part_3.png	1	1	1
CGP_donor_1230729	X	108395802	120251740	7	7	7	HC_page_44_part_3.png	1	1	1
AOCS-112	7	1525898	152136709	6	8	46	D4_page_41_part_3.png	0	0	1
CGP_donor_1437410	6	70986165	164827209	17	17	17	HC_page_7_part_3.png	1	1	1
AOCS-085	6	63724002	84893098	9	9	9	HC_page_143_part_3.png	1	1	1
PCSI_0145	18	3500844	76201208	6	13	28	LC_page_152_part_1.png	1	1	1
CGP_donor_1234120	8	17297986	132094568	4	12	21	D4_page_20_part_1.png	0	0	1
CGP_donor_1437423	3	99097210	115323895	5	8	19	LC_page_9_part_1.png	1	1	1
OCCAMS-AH-082	6	52224981	156272848	11	14	62	HC_page_87_part_1.png	1	1	1
MELA-0001	11	57335469	97526275	7	9	95	HC_page_228_part_3.png	1	1	1
HX32	1	8099405	215842951	10	18	20	D3_page_61_part_2.png	0	0	1
CGP_donor_GC00047	13	20671166	113982594	7	11	17	HC_page_280_part_2.png	1	1	1
748e38b1-2ead-4a0a-8881-d640617b856b	8	126280423	138629562	5	11	16	LC_page_211_part_4.png	1	1	1
PCSI_0217	12	41107420	120160634	22	27	27	HC_page_171_part_4.png	1	1	1
TCGA-OR-A5JL	6	32626600	74156869	1	1	1	TCGA-OR-A5JL_chr6_SV_plot.png	0	0	1
5b7e557a-6aee-4077-b3cd-c96179e643ae	19	1335997	58908317	7	12	15	D3_page_141_part_1.png	0	0	1
TCGA-D8-A27R	13	32895521	104612898	2	3	7	TCGA-D8-A27R_chr13_SV_plot.png	1	0	0
e4fc0909-f284-4471-866d-d8967b6adcbc	12	6511073	132672448	15	19	27	D3_page_33_part_2.png	0	0	1
CGP_donor_1230728	17	37232274	80621815	8	8	116	HC_page_44_part_2.png	1	1	1
RK098	4	46094650	65000200	9	15	25	HC_page_117_part_4.png	1	1	1
RK091	12	46659315	73611218	5	6	61	LC_page_101_part_4.png	1	1	1
AOCS-005	18	56378430	67139124	10	17	48	HC_page_141_part_1.png	1	1	1
74139255-a635-4c87-814d-3dd04ed630a8	4	1163865	190815012	12	20	90	HC_page_74_part_1.png	1	1	1
CGP_donor_GC00052	21	15959382	46300731	5	7	7	LC_page_204_part_1.png	1	1	1
RK224	8	58233490	78077286	2	4	19	D4_page_33_part_3.png	0	0	1
CGP_donor_1701345	5	28386068	38607621	6	6	17	LC_page_39_part_3.png	1	1	1
ICGC_MB145	17	17334828	78175336	7	11	16	HC_page_77_part_2.png	1	1	1
0c1a2e7d-e7e4-481e-a012-ef214c444497	8	59542153	123021272	11	11	18	HC_page_148_part_4.png	1	1	1
CGP_donor_1503016	11	67121530	83614852	5	12	14	LC_page_27_part_2.png	1	1	1
OCCAMS-AH-136	6	45096268	148600879	5	5	14	LC_page_79_part_2.png	1	1	1
ICGC_0108	19	793019	40693235	4	4	34	LC_page_141_part_3.png	1	1	1
HX28	6	63623695	135334641	4	5	12	LC_page_97_part_4.png	1	1	1
PCSI_0023	15	28070426	73690087	11	11	11	HC_page_167_part_2.png	1	1	1
PCSI_0082	18	1716536	32009794	5	13	36	LC_page_150_part_1.png	1	1	1
PCSI_0476	2	10364315	230753567	5	17	17	D4_page_50_part_1.png	0	0	1
RK070	11	2547255	132275890	7	19	19	D3_page_62_part_3.png	0	0	1
21f6bf91-dfc6-4a59-8b76-88a0f95c7b47	3	15109935	168602841	8	16	19	D3_page_94_part_4.png	0	0	1
CPCG0267	1	204042528	237113743	11	11	14	HC_page_205_part_2.png	1	1	1
43abe847-4ba7-466e-8283-5d7b80b999a7	10	44557512	95329436	4	8	34	LC_page_121_part_4.png	1	1	1
ITNET-0134	8	80326174	145581514	4	4	4	LC_page_164_part_2.png	1	1	1
CGP_donor_1167079	6	6984465	157517645	10	13	13	D3_page_9_part_4.png	0	0	1
8d9e4917-334b-4c76-aee1-1e22be772db0	22	19039995	39045748	8	19	21	HC_page_283_part_3.png	1	1	1
233b02f3-c4f0-4a67-9db5-e68d5cdaccb6	X	3683303	142419844	5	7	77	LC_page_45_part_1.png	1	1	1
08da7c4c-3067-4bcf-9d7a-78566df72e69	12	3255392	12445504	6	9	56	LC_page_40_part_3.png	1	1	1
HX35	4	1056612	57295598	4	8	36	LC_page_98_part_1.png	1	1	1
CPCG0354	12	12779174	126256048	19	19	19	HC_page_208_part_4.png	1	1	1
ca8afb2c-be3d-41e8-8dbc-19fe7ab6154b	6	57869537	70524555	4	6	17	LC_page_96_part_1.png	1	1	1
0091_CRUK_PC_0091	1	166331375	177156264	17	17	17	D3_page_118_part_3.png	0	1	0
CGP_donor_1363969	1	20593050	248597403	8	9	59	D3_page_11_part_2.png	0	0	1
MELA-0007	8	3242350	72370952	8	19	59	HC_page_230_part_3.png	1	1	1
ICGC_0052	21	16837999	44959353	9	16	16	HC_page_155_part_2.png	1	1	1
TCGA-DK-A1AD	19	28648927	45440401	3	5	18	TCGA-DK-A1AD_chr19_SV_plot.png	0	0	1
RK135	8	124217126	136178634	4	6	29	LC_page_104_part_2.png	1	1	1
RK148	17	41536382	79640132	11	11	11	D3_page_67_part_1.png	0	0	1
CGP_donor_1528381	6	494867	75444947	20	24	43	HC_page_18_part_4.png	1	1	1
HX28	X	10674156	36219064	9	9	9	HC_page_112_part_3.png	1	1	1
MELA-0231	14	27456610	34055768	5	5	16	LC_page_186_part_2.png	1	1	1
PCSI_0233	8	32367518	100716200	6	15	19	LC_page_154_part_2.png	1	1	1
MELA-0002	5	759044	45795365	10	12	122	HC_page_228_part_4.png	1	1	1
MELA-0230	8	35775519	80798642	14	20	46	HC_page_242_part_2.png	1	1	1
TCGA-OR-A5L5	8	13193166	65532804	3	3	5	TCGA-OR-A5L5_chr8_SV_plot.png	1	0	0
CGP_donor_1503150	19	6471749	14092495	7	7	7	HC_page_41_part_3.png	1	1	1
CGP_donor_1397077	21	30627381	40515319	4	6	21	LC_page_10_part_1.png	1	1	1
CGP_donor_1691147	8	121801782	134076197	9	9	9	HC_page_21_part_2.png	1	1	1
CGP_donor_1199104	21	10850512	47974458	3	9	52	D4_page_8_part_2.png	0	0	1
OCCAMS-ED-041	2	144209346	167223868	18	18	18	HC_page_91_part_3.png	1	1	1
4101316	3	81591651	155801731	5	11	64	LC_page_126_part_2.png	1	1	1
da5b0169-e4f4-4674-b348-220af03ff4b5	2	140924944	217210101	8	12	12	HC_page_227_part_4.png	1	1	1
TCGA-A8-A06N	17	22235701	74742606	3	3	7	TCGA-A8-A06N_chr17_SV_plot.png	0	0	1
CGP_donor_1187031	7	99895066	127463712	13	18	18	HC_page_42_part_2.png	1	1	1
CGP_donor_1337220	11	60734477	70720476	4	6	19	LC_page_18_part_4.png	1	1	1
PCSI_0338	12	41463414	118730813	8	8	8	D3_page_110_part_1.png	0	0	1
31c96e35-5e2f-429c-b12a-7bc5a497a300	18	18573755	77402934	5	9	15	LC_page_111_part_4.png	1	1	1
27b05b15-a44b-45ed-a6e3-e7d1ca488ea9	14	100819629	102872968	3	5	8	D4_page_20_part_4.png	0	0	1
e7a72f7e-77b1-4d95-8f37-39a6cffc35dc	11	993833	37433476	8	8	103	HC_page_277_part_1.png	1	1	1
OCCAMS-AH-112	9	2688258	130163538	11	19	35	HC_page_89_part_4.png	1	1	1
9c274536-3ca1-4f0e-93a8-1688074d862f	11	58799118	69868742	3	4	21	D4_page_1_part_4.png	0	0	1
5ed024e8-d05e-4c65-9441-eda9930ccc82	17	26864514	75974296	7	11	20	D3_page_20_part_4.png	0	0	1
376dfd27-68e8-4a1a-9c4f-5064279b2a9e	9	1296608	20464401	7	7	15	HC_page_131_part_1.png	1	1	1
737b35e1-d668-4fce-9b6e-76946c7952b6	10	71615252	125378628	14	14	14	HC_page_73_part_4.png	1	1	1
0398eae1-7216-4595-80a5-6b117d96e070	5	7830470	88829799	9	10	45	HC_page_130_part_1.png	1	1	1
CGP_donor_1337217	11	712704	77789504	5	7	16	LC_page_18_part_2.png	1	1	1
MELA-0012	9	4860008	31734961	6	21	34	LC_page_177_part_1.png	1	1	1
337819d2-5281-4b41-9583-a476924bc837	6	20138021	151484461	4	8	28	LC_page_206_part_2.png	1	1	1
39f68467-3d37-4b19-aa43-ed7b120c619d	5	492905	14929135	4	6	43	LC_page_195_part_4.png	1	1	1
MELA-0231	3	69825696	89596752	3	4	25	D4_page_54_part_3.png	0	0	1
RK308	3	999520	181068319	42	65	65	HC_page_3_part_2.png	1	1	1
1404791b-86bf-4dfd-85b4-c8ff356f109c	19	32205724	58908289	14	19	28	D3_page_129_part_4.png	0	1	0
0091_CRUK_PC_0091	18	8673012	67370977	5	7	8	LC_page_171_part_4.png	1	1	1
c435627c-159d-4a6d-a819-30abac24bf4d	4	3142975	185752325	4	10	22	D4_page_48_part_2.png	0	0	1
c0892598-1f7b-4f23-9cd8-731f797753d5	14	32936197	105369365	10	11	13	D3_page_28_part_4.png	0	0	1
0bc5744c-5fa3-45bb-87d0-70a02068b392	17	31395557	80441361	6	14	179	LC_page_41_part_4.png	1	1	1
ICGC_0020	6	36021238	98348848	9	9	9	HC_page_153_part_4.png	1	1	1
AOCS-142	1	14110378	72283225	5	11	41	D4_page_42_part_4.png	0	0	1
CGP_donor_GC00002	2	13611641	233338366	9	13	23	D3_page_133_part_2.png	0	0	1
A10-0015_CRUK_PC_0015	2	163214471	184193586	5	12	19	D3_page_119_part_2.png	0	0	1
PCSI_0274	12	47428310	76942994	7	10	10	HC_page_173_part_4.png	1	1	1
CGP_donor_1114881	10	17464930	97184502	6	10	12	LC_page_28_part_3.png	1	1	1
CGP_donor_1691217	X	88486379	153095441	9	11	29	HC_page_26_part_4.png	1	1	1
70e306ee-9584-49d6-81a1-a49d837ab6aa	3	27225774	76470709	9	22	64	HC_page_100_part_2.png	1	1	1
PCSI_0572	1	107128798	114787742	5	5	5	LC_page_164_part_1.png	1	1	1
RK122	3	100989378	104690117	6	6	6	D3_page_65_part_2.png	0	0	1
RK111	19	14071846	46096435	14	14	14	D3_page_64_part_3.png	0	0	1
90f4b65c-cfd4-4066-a5b9-842885c172e2	19	14465820	33816769	5	6	18	LC_page_137_part_1.png	1	1	1
9f6be944-83de-42ab-8738-f0022f475e61	5	10244050	179437055	11	11	28	D3_page_24_part_3.png	0	0	1
ICGC_0037	19	21564139	22548813	9	9	9	HC_page_155_part_1.png	1	1	1
CGP_donor_1691208	11	59962284	134707313	6	7	47	HC_page_23_part_2.png	1	1	1
b5f27002-4277-418d-90b0-cc5a2742692e	7	2825814	148640816	5	16	43	D4_page_59_part_2.png	0	0	1
cb622cd6-776d-4681-8a67-4addd61c66b8	6	64442061	96377194	5	8	8	LC_page_209_part_2.png	1	1	1
e37cae9e-0656-4b89-b326-739a5cc859e0	3	374952	134097822	4	7	42	LC_page_210_part_2.png	1	1	1
OCCAMS-RS-047	17	37640778	73863270	6	8	39	LC_page_84_part_1.png	1	1	1
3d2aa654-1b5f-4eb4-a1c2-af31f5760069	2	70005417	214498426	8	17	33	HC_page_126_part_4.png	1	1	1
CGP_donor_1230728	13	33627141	81483301	4	9	13	LC_page_33_part_4.png	1	1	1
BTCA_donor_B083	1	175210783	246161909	5	6	16	LC_page_2_part_1.png	1	1	1
AOCS-084	1	37638433	46640509	8	9	11	HC_page_143_part_2.png	1	1	1
CPCG0124	3	64640778	69066915	2	4	5	D4_page_51_part_1.png	0	0	1
AOCS-170	1	58559059	225301156	13	31	77	D3_page_89_part_4.png	0	1	0
3ed614e7-f356-4d87-985b-d3bbbae3bb40	12	13507658	119049122	6	9	79	LC_page_6_part_2.png	1	1	1
39f68467-3d37-4b19-aa43-ed7b120c619d	7	77961769	133784786	3	4	28	D4_page_57_part_4.png	0	0	1
CGP_donor_1337225	19	5673576	21753985	4	9	22	LC_page_19_part_3.png	1	1	1
AOCS-117	11	6511167	122670130	9	16	19	D3_page_84_part_3.png	0	0	1
CGP_donor_1353428	1	51262983	230781288	5	12	21	D4_page_6_part_3.png	0	0	1
CGP_donor_GC00033	8	80936461	141686980	6	7	51	D3_page_135_part_2.png	0	0	1
69d6881b-9e9a-407b-8b02-bad5fc2455bf	5	2046664	180200470	13	35	50	HC_page_108_part_2.png	1	1	1
OCCAMS-AH-182	8	100807746	131632357	3	4	44	D4_page_24_part_3.png	0	0	1
CGP_donor_1230785	X	108712192	124865542	5	6	23	LC_page_34_part_4.png	1	1	1
C0021	3	54440509	59348361	15	15	15	HC_page_103_part_1.png	1	1	1
TCGA-FA-A82F	19	27850992	55224110	3	4	22	TCGA-FA-A82F_chr19_SV_plot.png	1	0	0
5c127332-5ca0-45f1-a5ac-4876ad94e491	1	19995601	44453593	5	8	44	LC_page_136_part_1.png	1	1	1
CGP_donor_1472395	15	28701023	57607104	5	10	20	LC_page_38_part_1.png	1	1	1
PCSI_0356	17	22238087	79107550	11	14	27	HC_page_180_part_3.png	1	1	1
233b02f3-c4f0-4a67-9db5-e68d5cdaccb6	8	63956033	143798717	5	13	150	LC_page_44_part_3.png	1	1	1
CPCG0040	4	66000602	188117670	13	19	19	HC_page_189_part_2.png	1	1	1
2905cbd1-719b-46d9-b8af-8fe4927bc473	5	893523	179304807	5	15	189	LC_page_192_part_4.png	1	1	1
904a8757-e0c5-41ef-b583-c8f170caaac1	8	5291228	33089595	11	14	14	HC_page_6_part_4.png	1	1	1
CPCG0189	11	78278095	82964421	5	5	5	LC_page_168_part_2.png	1	1	1
OCCAMS-RS-024	4	15222955	60346330	8	15	28	HC_page_93_part_3.png	1	1	1
d5326429-9805-47f9-97b0-fbda658e3f01	6	39244076	50016258	5	5	14	LC_page_116_part_2.png	1	1	1
RK316	9	5597836	123851444	7	10	50	HC_page_4_part_2.png	1	1	1
0078b0c4-68a9-483b-9aab-61156d263213	17	7417765	57239409	11	11	11	HC_page_69_part_1.png	1	1	1
e4fc0909-f284-4471-866d-d8967b6adcbc	13	35528163	62533552	6	10	48	LC_page_60_part_2.png	1	1	1
RK095	14	50525724	99068328	14	24	45	HC_page_117_part_3.png	1	1	1
AOCS-079	6	11466719	11715609	3	3	12	D4_page_40_part_3.png	0	0	1
ICGC_0207	7	121034912	151110416	6	6	6	LC_page_142_part_4.png	1	1	1
d9dc3b59-613d-469e-8b4f-6c5a557eb26a	X	7323507	150791833	8	14	14	D3_page_32_part_1.png	0	0	1
RK280	3	37076321	196695607	11	20	20	D3_page_69_part_1.png	0	0	1
53886143-c1c6-40e9-88e6-e4e5e0271fc8	19	27822952	53535690	5	7	24	LC_page_46_part_4.png	1	1	1
15556b28-c6bd-455a-87b6-4b7b3e33d0e4	7	3562493	155393789	7	11	11	D3_page_94_part_1.png	0	0	1
8b5746f9-dbee-40bd-9141-1081960cf286	13	58047889	91889039	5	7	57	LC_page_207_part_4.png	1	1	1
CPCG0238	1	25248495	156885998	14	17	17	HC_page_201_part_4.png	1	1	1
d8e9ea52-ff28-4626-baa3-71350fd53ddf	7	81604311	155367371	5	9	71	LC_page_73_part_4.png	1	1	1
d9dc3b59-613d-469e-8b4f-6c5a557eb26a	9	100142774	123611055	12	12	12	D3_page_31_part_2.png	0	1	0
RK308	13	20391473	54701211	38	38	38	HC_page_3_part_4.png	1	1	1
CGP_donor_1363963	1	8061875	245884972	5	9	29	D4_page_9_part_2.png	0	0	1
3fea3f02-2db3-44e0-984e-c61130d92c9b	7	90201391	158391119	4	11	45	LC_page_188_part_3.png	1	1	1
ICGC_0114	1	32132328	65796925	7	7	43	HC_page_157_part_3.png	1	1	1
8da3103e-3e6c-4176-a583-d5fe5e60601e	3	2515461	3160126	7	7	7	D3_page_35_part_2.png	0	1	0
c991697f-77f9-412a-9bd1-0e47f7387cb2	8	18453850	78826170	5	8	79	LC_page_208_part_3.png	1	1	1
ICGC_0303	2	10700671	144337304	4	6	18	LC_page_144_part_1.png	1	1	1
CGP_donor_1199104	2	122442175	191880486	6	8	26	LC_page_29_part_3.png	1	1	1
RK211	12	9969409	96771043	11	12	12	D3_page_68_part_2.png	0	0	1
CPCG0242	8	8188079	96079992	11	26	66	HC_page_203_part_1.png	1	1	1
0078_CRUK_PC_0078	4	32885214	180841057	21	21	21	D3_page_117_part_2.png	0	1	0
944a102f-3475-45aa-9e30-4b92d1449f00	22	32093117	32660408	4	5	9	D3_page_149_part_1.png	0	0	1
ICGC_0303	17	28715899	50792664	14	14	14	HC_page_161_part_1.png	1	1	1
PCSI_0338	13	37711193	107329558	8	8	8	D3_page_110_part_2.png	0	0	1
CGP_donor_1691211	11	1368421	44085211	4	11	43	LC_page_14_part_3.png	1	1	1
CGP_donor_1437404	12	54388545	79574150	3	4	127	HC_page_12_part_3.png	1	1	1
a482fc4c-ff1d-46a0-a968-7df06422cc4b	12	58617819	89640811	9	9	21	HC_page_67_part_4.png	1	1	1
5ed024e8-d05e-4c65-9441-eda9930ccc82	11	34123374	49526843	4	5	23	D3_page_19_part_3.png	0	0	1
0d66bf6c-eed0-4726-bd5b-3bf6d610b4e0	12	61686111	128942893	8	8	59	HC_page_125_part_1.png	1	1	1
4111337	6	64848966	120732911	7	9	27	HC_page_137_part_3.png	1	1	1
cb99fb14-641c-4fb3-bf1d-17efb8cd982a	6	720079	25769089	6	7	13	D3_page_49_part_4.png	0	0	1
OCCAMS-WG-001	17	20549700	75923156	6	6	10	LC_page_87_part_3.png	1	1	1
CPCG0201	9	6256612	23184831	37	37	37	HC_page_196_part_4.png	1	1	1
TCGA-85-A4CL	8	137253361	141182004	3	4	10	TCGA-85-A4CL_chr8_SV_plot.png	0	0	1
AOCS-096	13	56212396	69555802	11	27	27	HC_page_144_part_3.png	1	1	1
16e69011-c295-479f-b521-86e66fba498d	6	30689459	162853873	10	10	10	D3_page_146_part_2.png	0	0	1
7b982d5e-3a7d-40ac-bd25-6044c62879b6	17	25273878	70520743	4	8	12	D4_page_36_part_3.png	0	0	1
58d34254-4f5b-40a4-9e9f-7160062fb2a4	12	17804209	25436246	4	4	15	LC_page_135_part_4.png	1	1	1
324bcba2-f6a4-45a6-807c-215bdffcca21	12	27880056	131551013	8	33	48	HC_page_52_part_4.png	1	1	1
f77cf4d3-9829-4fd3-95a1-b29aed9e94b8	X	147715186	154903339	5	5	17	D3_page_71_part_1.png	0	0	1
0065_CRUK_PC_0065	3	27203160	193771532	10	10	10	HC_page_215_part_4.png	1	1	1
CGP_donor_1475202	19	4796337	21735946	6	9	16	LC_page_26_part_3.png	1	1	1
CPCG0256	10	753210	118664596	9	15	26	HC_page_204_part_3.png	1	1	1
1ca3c5e0-32b0-4467-8ec0-ca212e35d2b3	11	17850371	130169015	5	7	56	D3_page_138_part_3.png	0	0	1
AOCS-119	X	73888460	94161009	8	8	12	D3_page_84_part_4.png	0	1	0
5b7e557a-6aee-4077-b3cd-c96179e643ae	14	21910299	106251175	9	21	21	D3_page_140_part_3.png	0	0	1
f45210d3-9e66-4f5e-bef1-5ee5547cc893	2	16757311	150416613	13	13	31	HC_page_65_part_1.png	1	1	1
MELA-0174	2	36739938	238611839	6	8	8	D3_page_129_part_1.png	0	0	1
0090_CRUK_PC_0090	4	67524856	158414913	14	14	22	HC_page_220_part_1.png	1	1	1
1557183c-aedd-4df6-b98a-3654667f7b69	13	49252644	68873475	6	9	9	LC_page_43_part_4.png	1	1	1
TCGA-OR-A5J7	11	64183120	65007077	2	3	4	TCGA-OR-A5J7_chr11_SV_plot.png	0	0	1
TCGA-C8-A130	11	9245123	50335714	3	5	13	TCGA-C8-A130_chr11_SV_plot.png	0	0	1
AOCS-120	20	24772924	44101646	4	7	37	LC_page_132_part_2.png	1	1	1
70e306ee-9584-49d6-81a1-a49d837ab6aa	8	48323075	117143870	5	8	70	LC_page_91_part_4.png	1	1	1
CGP_donor_GC00004	17	4302852	80410986	4	12	26	D4_page_61_part_3.png	0	0	1
MELA-0167	5	1403933	109603948	7	10	31	HC_page_237_part_4.png	1	1	1
MELA-0064	11	51188282	94965346	4	7	94	LC_page_179_part_3.png	1	1	1
OCCAMS-WG-008	X	6894656	154973534	14	18	18	D3_page_47_part_2.png	0	0	1
d9dc3b59-613d-469e-8b4f-6c5a557eb26a	17	2481365	78698346	7	16	20	D3_page_31_part_4.png	0	0	1
PCSI_0300	X	116539582	151569032	9	15	15	D3_page_108_part_4.png	0	1	0
993103b1-e5a1-4c33-8629-be53ebc41d64	10	110197032	121335390	7	7	7	D3_page_24_part_1.png	0	1	0
9517413b-b5b8-4130-8ba1-d86d44abe2ec	12	18468583	117642876	4	4	101	HC_page_274_part_3.png	1	1	1
TCGA-P6-A5OH	X	16619099	17159174	1	1	3	TCGA-P6-A5OH_chrX_SV_plot.png	0	0	1
2779fa01-ac93-4e80-a997-3385f72172c3	17	11610139	39394274	5	9	128	LC_page_45_part_2.png	1	1	1
94817e78-78f5-4556-9394-610df65605e2	3	42025446	172171958	9	11	11	D3_page_149_part_2.png	0	0	1
MELA-0003	5	1296136	45874996	11	27	52	HC_page_229_part_4.png	1	1	1
PCSI_0345	8	51309933	137292850	9	9	9	HC_page_178_part_3.png	1	1	1
44bec761-b603-49c0-8634-f6bfe0319bb1	3	79667212	191335908	8	8	189	HC_page_53_part_3.png	1	1	1
PCSI_0145	14	32259593	106721663	7	11	71	HC_page_170_part_4.png	1	1	1
TCGA-AR-A0TV	16	7148720	10291008	3	3	5	TCGA-AR-A0TV_chr16_SV_plot.png	0	0	1
7dce4215-01f6-43e9-9378-9e22c26c23a2	2	47389795	203229105	11	11	11	D3_page_147_part_3.png	0	0	1
ICGC_MB50	8	126667508	129701837	4	4	36	LC_page_72_part_1.png	1	1	1
ea0e5ae7-1f15-4504-aea3-efd1f6733304	19	34561921	54069327	3	5	5	D4_page_61_part_1.png	0	0	1
f6e1ec78-5ad9-4879-9b7e-262d17b166ad	17	26949478	66253676	4	5	81	LC_page_62_part_2.png	1	1	1
2cacd9d0-8414-4f17-8259-c9d838597f39	4	7659968	47714738	5	7	164	LC_page_194_part_1.png	1	1	1
CPCG0098	6	80395987	95133658	16	16	16	HC_page_190_part_4.png	1	1	1
OCCAMS-WG-009	17	28749738	71397421	7	10	33	D3_page_48_part_1.png	0	1	0
HX10	17	694982	12501666	12	12	12	HC_page_110_part_4.png	1	1	1
CGP_donor_1347720	2	146257863	227776482	6	6	9	LC_page_35_part_2.png	1	1	1
85400bf1-23e0-4e0f-8df7-f0d108641aee	8	19835544	144243959	9	18	43	HC_page_252_part_4.png	1	1	1
3582fb74-f43d-4fcd-8f22-bb1506fcff1c	5	52969272	84413143	13	23	23	HC_page_246_part_3.png	1	1	1
1174f6e4-ffbe-4e59-a000-8d861c968369	12	588242	100462941	4	5	15	D4_page_11_part_3.png	0	0	1
800d3a17-269f-4d97-94ff-8585f20038d8	4	58983388	104017952	8	9	29	HC_page_251_part_2.png	1	1	1
MELA-0061	4	168818150	175974913	5	6	6	D3_page_128_part_2.png	0	0	1
7ce09a09-074e-4f38-bed7-98ab34347fbe	11	5892683	117914383	8	24	30	HC_page_250_part_3.png	1	1	1
CGP_donor_1347751	15	34326314	93601501	13	19	19	D3_page_6_part_3.png	0	0	1
f2b58595-dec0-4194-ab33-7c7dc6c058a6	5	40655	32685928	7	15	65	HC_page_100_part_4.png	1	1	1
CGP_donor_1364028	6	2192497	33282947	4	6	33	LC_page_21_part_2.png	1	1	1
